id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
49945610,"Midtown East Studio Apt ~ Private, Cozy & Bright",16290512272,unconfirmed,Meg,Manhattan,Midtown,40.75735,-73.96438,United States,US,FALSE,moderate,Entire home/apt,2013,231,46,2,22,6/30/2019,0.64,5,1,8,"Just be clean, be tidy, be yourself and enjoy your stay.",
13846729,Modern Comfort,58266137802,verified,Olvin,Brooklyn,Brownsville,40.66032,-73.91341,,US,FALSE,flexible,Private room,2022,86,17,2,58,2/25/2019,2.25,3,3,0,Just ask you to respect everything in apartment.  No parties please. Thank you,
18338585,Sunny Crown Heights Studio,12369763967,unconfirmed,Hannah,Brooklyn,Crown Heights,40.67673,-73.9447,United States,US,FALSE,flexible,Entire home/apt,2007,714,143,2,3,5/28/2018,0.2,3,1,0,,
4943101,Comfortable & Spacious 1 BR apt,54751731970,unconfirmed,Marýa,Brooklyn,Crown Heights,40.67116,-73.94293,United States,US,TRUE,strict,Entire home/apt,2022,967,193,7,11,11/11/2016,0.21,1,1,14,,
5060189,"clean, quiet, 1 bdrm, great locale",29920506422,verified,Michael,Manhattan,Upper West Side,40.77529,-73.98192,United States,US,TRUE,strict,Entire home/apt,2016,691,138,6,35,6/24/2019,0.69,1,1,266,No smoking.,
20664873,Queens  BLVD House NEXT TO ALL,92867997406,verified,Lucky,Queens,Rego Park,40.73005,-73.8576,United States,US,TRUE,strict,Entire home/apt,2010,709,142,3,1,6/24/2019,1,3,3,173,,
16868915,"10 min prospect park , restaurant , s. activities",66799000648,verified,Jean,Brooklyn,Flatbush,40.65224,-73.95724,United States,US,TRUE,flexible,Private room,2003,744,149,2,23,5/13/2019,3.15,5,1,0,The usual courtesies apply: - No smoking - No overnight guests unless part of the reservation - Be reasonably quiet after 10 at night,
22198610,The Lover´s Apartment in Midtown Manhattan,61044925811,unconfirmed,Alexia,Manhattan,Midtown,40.74779,-73.98859,United States,US,FALSE,strict,Entire home/apt,2009,603,121,4,9,6/21/2019,1.46,5,1,314,#NAME?,
22940349,cute studio apartment upper east side,55123879116,verified,Meli,Manhattan,Upper East Side,40.78415,-73.95248,United States,US,TRUE,flexible,Entire home/apt,2012,763,153,30,0,,,2,1,99,"Apartment has stairs, so its most appropriate for children 6 years or older. Smoking is allowed outside on the porch but not inside apartment. Cats are allowed, but not dogs as pets (noise consideration).",
55564710,Private Room 2,79501865750,unconfirmed,Tae,Manhattan,Theater District,40.76102,-73.98677,United States,US,FALSE,flexible,Private room,2016,241,48,1,51,6/21/2019,5.15,4,2,169,"Not smoking, drugs, or alcoholics allow. Guest most inform the purpose of their trip and provide ID or passport upon arrival. Only 1 gust allow unless the guest consult the host first for any other type of arrangements.",
50423349,Cozy and spacious 1 BR near Columbia University,34224828982,unconfirmed,Victoria,Manhattan,Harlem,40.81736,-73.95294,United States,US,TRUE,moderate,Private room,2009,389,78,3,49,5/24/2019,1.5,1,1,46,This is a quiet residential neighborhood. No partying or loudness please. No smoking in or around the premises. Please avoid wearing shoes in the carpeted parts of the house. Thank you!,
8461804,Midtown Manhattan,91408737299,unconfirmed,Michael,Manhattan,Hell's Kitchen,40.76407,-73.98579,United States,US,TRUE,moderate,Private room,2021,,162,6,36,7/5/2018,0.84,5,2,368,"Quiet hours are 10 PM to 6 AM.  No smoking, even outside.  No pets.  We already have one.",
8459595,East Village Bedroom w/Roof Deck,8779723551,unconfirmed,Joe,Manhattan,East Village,40.73061,-73.98335,United States,US,TRUE,strict,Private room,2017,,28,2,51,7/2/2019,1.19,3,3,59,Absolutely NO smoking NOR use of drugs.  And NO shoes in the house! You will be requested to take off your shoes at the entrance.   Please Bring a positive attitude and fun spirit!,
18382217,Modern LOFT  in Fort Greene,84344374021,verified,V And J,Brooklyn,Clinton Hill,40.69325,-73.96863,United States,US,FALSE,flexible,Entire home/apt,2021,594,119,3,3,10/29/2018,0.24,5,1,8,,
14646460,"Central location in Midtown, doorman building",84996536154,unconfirmed,Brendan,Manhattan,Midtown,40.75527,-73.9657,United States,US,TRUE,strict,Private room,2022,710,142,1,112,6/24/2018,4.66,3,1,0,,
40506803,Unique Artists' Studio in Manhattan,54870642427,unconfirmed,Gabe,Manhattan,Chinatown,40.71624,-73.99015,United States,US,TRUE,flexible,Entire home/apt,2016,735,147,3,30,1/3/2018,0.63,3,1,0,,
13506513,Charming Room 4 blocks from Empire State Building,31837891468,unconfirmed,Martin & Christine,Manhattan,Kips Bay,40.74404,-73.97985,United States,US,TRUE,strict,Private room,2003,1195,239,3,59,6/23/2019,2.92,4,1,51,- I've got a parking space that I can rent to you separately for $20 a night,
17316278,"Central Brooklyn
Beautiful Rooms
Room Vista",2681158078,verified,Keisha,Brooklyn,Canarsie,40.63761,-73.89339,United States,US,FALSE,strict,Private room,2010,899,180,2,32,5/27/2019,1.84,2,3,76,#NAME?,
6556369,Large Lower East Side 1 BDR,63985539975,verified,Miguel,Manhattan,Lower East Side,40.72092,-73.98849,United States,US,TRUE,strict,Private room,2021,955,191,1,0,,,5,1,75,"NO SMOKING, please stop smoking a block away so as not to bring smoke-filled lungs into the house, I'm highly sensitive, and it makes me feel sick. Please clean after yourself on an on-going basis, especially in the common areas. We recycle paper, glass, metal in a separate bin, and throw food, plastic bags, and wrappers into the normal trash, can you participate? This 100 year old building has character in the details, but might appear less clean. The wood work was painted white before I moved in. I consistently use bleach between guests, but the grooves have ""greyed"" overtime, and I haven't repainted yet. I hope you won't be that picky ;-) My end-of-stay cleaning fee is to cover my time and expenses washing, drying, changing the sheets and sanitizing the room in between guests. I don't do any daily cleaning (of your room, the bathroom or the kitchen).  I only clean in-between guests or when needed - I noticed I am not a clean freak, I go after the obvious (bread crumbs and slime) - s",
2410253,Spacious Bright 2B Apt East Village,98130820824,unconfirmed,Vanessa,Manhattan,East Village,40.72188,-73.9816,United States,US,FALSE,flexible,Entire home/apt,2012,797,159,3,19,1/31/2019,0.27,2,1,317,Please do not block other cars.,
34924707,Lovely 1-bedroom rental in shared 2-bedroom apt.,23655686549,verified,Sean,Manhattan,Kips Bay,40.73955,-73.97885,United States,US,TRUE,flexible,Private room,2020,604,121,1,4,12/12/2021,1.02,3,2,168,,
18283355,Tranquil Oasis in the Heart of Greenwich Village,96676377818,verified,Michelle,Manhattan,Greenwich Village,40.73034,-74.00135,United States,US,FALSE,flexible,Entire home/apt,2019,809,162,2,29,6/23/2019,1.91,2,1,44,Guests need to be respectful of other tenants. This is the ground floor apartment of a 3 story house; all apartments have separate entrances.,
53948680,Cozy and Convenient Spot in Washington Heights,10399770652,verified,Nick,Manhattan,Washington Heights,40.85108,-73.93912,United States,US,FALSE,flexible,Private room,2007,113,23,1,8,7/8/2018,0.62,5,1,0,Absolutely no parties are permitted. The apartment is in a multi-unit building so guests must be respectful of other tenants in the building.,
37548684,Come stay in our AMAZING Williamsburg loft!,6549337628,verified,Dominique,Brooklyn,Williamsburg,40.71359,-73.94289,United States,US,TRUE,moderate,Entire home/apt,2004,426,85,5,1,1/10/2021,0.07,2,1,0,,
47006269,Beautiful bright 1 bedroom in Greenwich Village,93087714684,verified,Cat,Manhattan,Greenwich Village,40.73127,-73.99939,United States,US,FALSE,flexible,Entire home/apt,2021,64,13,1,1,9/21/2017,0.05,2,1,0,"•  Please respect the privacy of other residents of the building and keep the noise level down. •  No parties, no outside visitors, no overnight guests without previous approval from your host. •  No Smoking. •  No Pets. •  Please do not drink the host's alcohol. •  Use of any rooftop grill is prohibited. •  Do not engage in any illegal activities anywhere on the property. •  If you break or damage something, please let me know and arrange for its replacement or repair. •  Return all keys / Leave them on the counter upon exit.",
51700819,Cozy Studio at the Heart of Williamsburg,83931501242,unconfirmed,Ceylan,Brooklyn,Williamsburg,40.71889,-73.95707,United States,US,TRUE,strict,Entire home/apt,2012,94,19,7,2,1/4/2018,0.08,5,1,0,,
54080128,Cozy apartment at the south tip of central park,8617659464,unconfirmed,Tina,Manhattan,Midtown,40.76039,-73.96504,United States,US,TRUE,flexible,Entire home/apt,2021,192,38,30,1,8/26/2018,0.09,5,1,0,"House Rules The house rules are an important part of staying in this condo.  You will be sharing a living space with other guests and a high level of consideration, respect, communication and tolerance is expected from you.  They are meant to make your stay more pleasant, to prevent conflicts and to protect the property of any damage.  If you feel there is something that needs to be addressed and that is not covered in these rules, please make sure you communicate that to the host. 1.  Toilet · The toilettes can only be used with toilet paper provided.  Any other material disposed of will cause the plumbing system to back up and create drainage problems.  No tissues, cotton balls, tampons, Q-tips cotton swabs or any kind of sanitary products are allowed down the toilets.  · Any plumbing work due to clogged toilets will be charged to the guests. 2. Noise and Quiet Hours · Quiet hours are from 10pm until 7am.  During quiet hours radios and stereos may be played at a level not to be heard",
12543301,1 Person Only 1 Bdrm LES HugeDeck,53028539614,unconfirmed,Raymond,Manhattan,Lower East Side,40.72198,-73.98785,United States,US,TRUE,flexible,Private room,2014,511,102,2,77,1/28/2019,2.5,2,2,68,"CHECK IN: 2pm CHECK OUT: 10am SMOKING: Please no smoking inside.  Smoking allowed outside, please dispose of cigarettes in appropriate containers provided. NO PARTIES: (please inform hosts of additional guests or visitors during your stay, only the original occupants at the time of booking are allowed to stay in the property overnight and secondly no additional guest will be brought in without prior authorization). Keep the volume low before 8am and after 11pm NO PETS: We love our pets, but ask you leave your loved ones at home. Shoes should be left inside the entrance door. PLEASE tidy the room before you depart.  Return furnishings and others items to be as they were upon your arrival. Thank you!",
8540783,Great room,87199626295,verified,Rhonda,Queens,Springfield Gardens,40.67035,-73.7541,United States,US,FALSE,flexible,Entire home/apt,2010,1015,203,1,212,7/7/2019,4.95,5,1,340,"Check-in is 2:00 pm, and checkout 11:00 am. You may bring bags in before check in time or leave it to pick up later. Let me know to arrange it. After reservation please send me your arrival and departure time for logistics Help yourself coffee or tea anytime NO shoes to the second floor  Keep the volume low before 8am and after 10pm Close the doors gently No shower after  11:30pm No laundry after  before 9am and after 8pm Keep the kitchen in a decent condition after your use Close the shower curtain well, no hair in the tub, no water around the sink on the sink there is a sponge you can use it to dry Turn off the light when you leave the room Trash out from the room  BLUE BOX recycling  Please respect this rules. Full refunded of security despoit in this case",
34798230,Modern 1BR w/Washer & Dryer (15 Mins to Manhattan),1917420735,unconfirmed,Rodney,Brooklyn,Bedford-Stuyvesant,40.68852,-73.92905,United States,US,FALSE,flexible,Entire home/apt,2008,565,113,30,20,12/14/2021,0.72,2,1,350,,
14210143,"Beautiful, Sunny,  & Spacious 3 Bedrooms at Subway",41366849767,unconfirmed,Heather,Manhattan,Harlem,40.82452,-73.94499,United States,US,FALSE,strict,Entire home/apt,2008,317,63,30,0,,,5,2,95,"When you arrive, the keys will be in a lock box outside. Please return keys to that lock box upon your departure.",
11606601,Newly Renovated Studio Near Manhattan,62906134728,verified,Zia,Queens,Woodside,40.74767,-73.90721,United States,US,FALSE,flexible,Entire home/apt,2005,1099,220,2,9,6/3/2017,0.27,3,1,8,I expect you to keep the apartment picked up and left how it was when you arrived.,
55412275,"Bright, cozy room in Prospect Heights/Park Slope",27607966652,verified,Courtney,Brooklyn,Prospect Heights,40.67852,-73.97308,United States,US,FALSE,strict,Private room,2020,934,187,2,11,1/27/2019,1.24,5,2,1,,
37339362,ROOM B,49461750538,verified,Andy&Chai,Queens,Flushing,40.75762,-73.81478,United States,US,FALSE,moderate,Private room,2005,92,18,3,16,4/3/2021,0.63,5,3,0,,
56032508,Cute 1-bedroom in the East Village,89031439464,unconfirmed,Shy,Manhattan,East Village,40.72952,-73.98388,United States,US,TRUE,strict,Entire home/apt,2007,639,128,7,1,11/7/2016,0.03,4,1,0,,
11181330,Cozy 1br mins from CASINO JFK & NYC (2nd Apt),30793500333,unconfirmed,Claudius,Queens,Jamaica,40.66933,-73.77818,United States,US,FALSE,moderate,Entire home/apt,2006,115,23,3,60,5/12/2019,1.71,3,2,0,"Overall please treat the apartment as you would you own home, Keeping it as clean and tidy as you found it.  Please clean up before checking out. Any major clean-up service required may be deducted from the deposit.  No Loud / Large Parties .  Please include the number of people who will be staying before you reserve this apartment. No extra guests other than the maximum 3 allowed who booked  All smoking should be done outside, as this is a smoke free enviroment.",
39756779,Williamsburg 1br APT,68947586686,verified,Hoonju / Co Host: Jose,Brooklyn,Williamsburg,40.71518,-73.94571,United States,US,TRUE,flexible,Entire home/apt,2010,498,100,3,36,6/16/2019,0.95,2,1,89,,
15801871,"Quirky, cozy, and fun in Bushwick!",76893382454,unconfirmed,Carmela,Brooklyn,Bushwick,40.68701,-73.91437,United States,US,TRUE,strict,Entire home/apt,2013,226,45,2,115,6/23/2019,5.92,2,2,6,"No pets and no smoking, please. No group parties and we kindly ask that you limit the number of people on the roof deck to a maximum of 4. Please be respectful of our neighbors below us and next to us and try to limit any noise after 10PM. Trash should be left in the unit, tied up and next to the barrel in the kitchen. The front door to the building can be tricky, so please double check and pull it shut so that it locks completely.",
50729876,Cozy and quiet room on Broadway 2!,3230130489,verified,Mark & Will,Manhattan,Harlem,40.83069,-73.94779,United States,US,TRUE,strict,Private room,2014,285,57,4,131,6/26/2019,4.17,4,2,115,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
45719410,Great room in Upper East Side 85th/3av,7680697319,verified,Tupac,Manhattan,Upper East Side,40.77713,-73.95277,United States,US,FALSE,strict,Private room,2012,815,163,1,9,6/23/2019,0.4,3,2,119,No Smoking.,
47284076,"Nice & new room,  washer/dryer, 5 min to train!",1532334567,verified,Lo,Brooklyn,East New York,40.66739,-73.88739,United States,US,TRUE,flexible,Private room,2007,336,67,1,7,8/28/2018,0.33,4,3,364,No parties. No smoking please,
29672334,Hidden Gem in the Center of Hell's Kitchen - 1 BR,3353663798,unconfirmed,Ignacio,Manhattan,Hell's Kitchen,40.76459,-73.99433,United States,US,TRUE,moderate,Entire home/apt,2019,655,131,1,29,2/24/2022,1.87,2,13,185,,
15533454,Cosy & chic room in luxury hi-rise at Times Square,5969218944,verified,Nish,Manhattan,Theater District,40.75974,-73.98623,United States,US,FALSE,moderate,Private room,2018,612,122,1,41,1/14/2019,1.87,2,1,3,"No smoking. Please do not use the fireplace. The porch is a lot fo fun, but make sure to keep Volume down after 11pm as neighbors can hear everything.",
38473234,Private Room Near Brooklyn Museum,26424022179,unconfirmed,Joseph,Brooklyn,Prospect Heights,40.67578,-73.96694,United States,US,TRUE,moderate,Private room,2007,1138,228,3,164,3/11/2020,1.3,2,1,325,,
41026517,Roosevelt Island-great location,29078113966,unconfirmed,Jocelyn,Manhattan,Roosevelt Island,40.76641,-73.94561,United States,US,TRUE,moderate,Shared room,2015,568,114,1,1,9/13/2015,0.02,2,1,0,,
46811307,Sunny 1 BR with Amazing Views,38621530950,unconfirmed,,Brooklyn,Crown Heights,40.67502,-73.95732,United States,US,TRUE,moderate,Entire home/apt,2005,228,46,1,2,9/15/2017,0.09,2,1,0,"No smoking or loud parties inside the apartment. As long as you are respectful, and do not cause any damage to the property or make too much noise to disturb me or the neighbors, you will be fine!",
