date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
20140610T000000,375000.0,4,2.5,2210,9427,2.0,0,0,3,7,2210,0,1999,0,98148,47.4323,-122.327,1770,8770
20150427T000000,750000.0,4,2.5,2930,8641,2.0,0,0,3,8,2930,0,2010,0,98034,47.7199,-122.246,2120,11175
20141216T000000,375000.0,3,1.75,1380,5060,1.0,0,0,3,7,1380,0,1986,0,98133,47.7059,-122.341,1030,5060
20150309T000000,438000.0,3,1.75,1780,9660,1.0,0,0,3,7,1780,0,1962,0,98034,47.7171,-122.193,1200,9660
20141126T000000,565000.0,4,2.5,2520,13156,1.0,0,0,3,8,1520,1000,1979,0,98052,47.6558,-122.135,2050,10940
20150127T000000,857500.0,4,2.75,2960,5040,2.0,0,3,3,9,2210,750,1952,1993,98116,47.5747,-122.408,2270,5500
20140716T000000,169000.0,3,1.0,890,7110,1.0,0,0,3,6,890,0,1957,0,98178,47.4971,-122.261,1100,8375
20141106T000000,1078500.0,4,3.5,3740,41458,2.0,0,2,3,11,3740,0,2000,0,98072,47.7375,-122.139,3750,38325
20140922T000000,699900.0,4,2.25,2380,16236,1.0,0,0,3,7,1540,840,1961,0,98008,47.6126,-122.12,2230,8925
20140603T000000,409950.0,2,1.75,1370,5125,1.0,0,0,5,6,1370,0,1944,0,98103,47.6926,-122.346,1200,5100
20140918T000000,299980.0,4,1.5,1580,10230,1.0,0,0,3,6,790,790,1945,2008,98178,47.5002,-122.246,1130,6955
20141027T000000,361500.0,2,1.0,840,3860,1.0,0,0,4,6,840,0,1909,0,98117,47.6842,-122.365,1390,3860
20140708T000000,355000.0,4,2.75,3000,5470,2.0,0,0,3,8,3000,0,2005,0,98038,47.3613,-122.038,2420,4891
20141006T000000,760750.0,3,2.5,3190,49137,2.0,0,0,3,9,3190,0,1988,0,98074,47.6027,-122.043,3240,53143
20141010T000000,608000.0,3,1.5,2240,3750,1.0,0,0,3,7,1220,1020,1952,0,98103,47.6624,-122.336,1570,3400
20150325T000000,593000.0,2,2.5,2000,2500,3.0,0,1,3,8,1810,190,1994,0,98116,47.5788,-122.396,1970,5650
20141029T000000,410000.0,3,2.75,1690,5763,1.0,0,0,5,7,1180,510,1985,0,98011,47.7336,-122.202,1560,7518
20150303T000000,545000.0,4,3.25,4386,12275,1.0,0,0,3,10,2356,2030,2006,0,98092,47.3329,-122.2,3060,10925
20141106T000000,420000.0,3,1.0,1060,7638,1.0,0,0,5,7,1060,0,1966,0,98007,47.5941,-122.142,1470,8097
20140820T000000,260000.0,3,1.75,1340,8000,1.0,0,0,3,7,1340,0,1980,0,98038,47.3651,-122.044,1690,8000
20150209T000000,866500.0,4,3.5,3080,4945,2.0,0,0,3,9,2010,1070,2014,0,98126,47.5662,-122.379,1220,4945
20140902T000000,270000.0,3,1.5,1610,8375,2.0,0,0,3,7,1610,0,1927,0,98155,47.7527,-122.306,1610,9107
20150107T000000,349000.0,2,1.0,1150,7552,1.0,0,0,3,7,1150,0,1951,0,98125,47.7215,-122.323,1150,7346
20140715T000000,350000.0,3,3.0,3200,35782,1.0,0,0,3,8,2360,840,1978,0,98042,47.4121,-122.154,3090,37887
20141002T000000,265000.0,3,2.5,1400,3368,2.0,0,0,3,7,1400,0,2013,0,98146,47.5134,-122.342,1400,4316
20150422T000000,465000.0,3,2.5,1650,4636,2.0,0,0,3,8,1650,0,1999,0,98075,47.5997,-122.016,1650,4504
20150422T000000,510000.0,1,1.0,680,6600,1.0,0,0,3,5,480,200,1916,0,98199,47.6567,-122.392,1170,5500
20140923T000000,804000.0,5,3.5,2770,9305,2.0,0,0,3,9,2770,0,1985,0,98006,47.5628,-122.114,2520,9773
20140516T000000,385000.0,3,1.75,1180,10541,1.0,0,0,4,7,940,240,1981,0,98074,47.6348,-122.032,1230,10879
20140721T000000,802500.0,4,3.75,3320,8030,2.0,0,0,3,10,3320,0,2005,0,98075,47.5818,-121.972,3740,8030
20140529T000000,302000.0,2,1.0,900,423838,1.0,0,2,5,6,900,0,1925,0,98022,47.228,-122.088,1810,94960
20141010T000000,280000.0,3,1.75,1360,6603,1.0,0,0,4,7,1360,0,1981,0,98058,47.4619,-122.168,1770,7107
20140731T000000,1305000.0,5,3.5,3270,4080,2.0,0,0,3,9,2180,1090,2011,0,98115,47.6754,-122.327,1410,4080
20150422T000000,499900.0,4,2.25,2360,7650,1.0,0,0,3,8,1640,720,1963,0,98155,47.75,-122.292,2320,11060
20150423T000000,334900.0,4,1.75,2180,4066,1.5,0,0,3,6,1270,910,1911,0,98118,47.5487,-122.277,1400,1343
20141013T000000,230000.0,3,2.0,1410,10625,1.0,0,0,3,7,1410,0,1980,0,98042,47.3649,-122.117,1410,9744
20141023T000000,515700.0,3,2.5,2180,9722,2.0,0,0,3,8,2180,0,1994,0,98056,47.527,-122.173,2440,9722
20140509T000000,445000.0,2,2.0,1150,6634,1.0,0,0,3,7,860,290,1940,0,98115,47.7001,-122.309,1680,6892
20140728T000000,411000.0,2,2.5,1590,2088,2.0,0,0,3,9,1590,0,1997,0,98033,47.6897,-122.175,2320,3174
20140916T000000,269000.0,3,2.5,1730,6653,1.0,0,0,4,7,1360,370,1990,0,98042,47.3588,-122.088,1730,7061
20150420T000000,309000.0,4,2.0,2240,9240,1.0,0,0,3,7,1120,1120,1968,0,98032,47.3666,-122.288,2040,8250
20150422T000000,1960000.0,4,4.0,4430,31353,2.0,0,0,3,12,4430,0,1998,0,98005,47.6422,-122.157,3900,35237
20141230T000000,150000.0,2,1.0,870,5700,1.0,0,0,4,6,870,0,1957,0,98056,47.498,-122.17,1020,5700
20150406T000000,717000.0,3,1.0,1150,5000,1.0,0,0,3,8,1150,0,1959,2015,98117,47.6805,-122.369,1160,5000
20141106T000000,390000.0,5,1.75,2290,7900,1.0,0,0,4,7,1190,1100,1965,0,98133,47.7577,-122.358,1870,8250
20150420T000000,535000.0,3,2.25,2050,6648,1.0,0,0,3,7,1230,820,1990,0,98133,47.7258,-122.332,1760,7200
20140624T000000,437000.0,4,2.5,1890,8505,1.0,0,0,3,8,1290,600,1980,0,98052,47.6796,-122.115,1720,9600
20140709T000000,580000.0,3,1.75,1850,5100,1.0,0,0,3,7,1020,830,1909,0,98105,47.6605,-122.326,1850,5100
20150218T000000,1093000.0,4,2.5,3930,21894,2.0,0,0,3,11,3930,0,1987,0,98052,47.7209,-122.128,3930,20000
20141111T000000,399950.0,3,2.5,3087,5002,2.0,0,0,3,8,3087,0,2014,0,98023,47.2974,-122.349,2927,5183
20141023T000000,800000.0,4,3.75,2540,20662,2.0,0,0,3,10,2540,0,1998,0,98075,47.5882,-122.01,2490,37731
20150203T000000,290000.0,2,1.0,1620,5400,1.0,0,0,3,6,920,700,1926,0,98125,47.7069,-122.299,1540,7245
20141123T000000,402000.0,3,2.0,1720,7704,1.0,0,0,4,7,1160,560,1969,0,98011,47.7368,-122.195,1620,7600
20150401T000000,718000.0,3,1.75,4060,136290,1.0,0,0,3,8,2810,1250,1995,0,98045,47.4843,-121.719,1300,51836
20141022T000000,239300.0,3,1.0,1070,5750,1.0,0,0,3,7,1070,0,1952,0,98178,47.5071,-122.255,1420,6500
20141114T000000,805000.0,5,4.5,4600,7810,2.0,0,0,3,9,3200,1400,2006,0,98065,47.5381,-121.86,4480,6324
20140527T000000,1570000.0,4,3.75,3070,5850,2.0,0,0,5,9,2400,670,1927,0,98112,47.633,-122.283,2940,5573
20141216T000000,767500.0,2,1.75,2210,9374,1.0,0,3,4,8,1560,650,1951,0,98107,47.6634,-122.359,2140,5640
20141113T000000,510000.0,3,1.75,1370,6700,1.0,0,0,3,8,1370,0,1940,2012,98117,47.6982,-122.362,1180,6694
20140822T000000,250000.0,3,1.0,1640,26127,2.0,0,0,3,6,1640,0,1975,0,98019,47.7656,-121.905,1620,25788
20150327T000000,208000.0,2,1.0,1160,5750,1.0,0,0,4,6,1160,0,1924,0,98065,47.5322,-121.829,1160,8250
20150427T000000,465000.0,3,1.75,1490,10757,1.0,0,0,3,7,1060,430,1966,0,98034,47.72,-122.229,1490,10609
20140529T000000,3100000.0,6,4.25,6980,15682,3.0,0,4,4,12,5330,1650,1999,0,98040,47.5552,-122.231,3930,18367
20150309T000000,558000.0,4,3.25,3160,8876,2.0,0,0,3,9,2460,700,1997,0,98056,47.5153,-122.178,2900,10000
20150310T000000,285000.0,4,2.0,2120,6865,1.0,0,0,3,7,1060,1060,1954,0,98133,47.7775,-122.337,1460,7780
20140821T000000,184900.0,2,1.0,1230,5000,1.0,0,0,5,6,1230,0,1911,0,98022,47.2064,-121.988,1230,5413
20141106T000000,416500.0,4,2.0,2280,39848,2.0,0,0,4,8,2280,0,1991,0,98070,47.5003,-122.465,1900,38472
20140523T000000,661254.0,4,4.0,2290,6250,1.5,0,0,5,7,1690,600,1940,0,98116,47.5824,-122.384,1920,4335
20140905T000000,381000.0,2,2.0,1340,4447,1.0,0,0,3,8,1340,0,2004,0,98053,47.7175,-122.033,1350,4458
20150202T000000,1289990.0,5,4.0,4360,8030,2.0,0,0,3,10,4360,0,2015,0,98075,47.5923,-121.973,3570,6185
20140521T000000,382000.0,5,2.25,2880,11965,2.0,0,0,4,8,2880,0,1990,0,98042,47.3734,-122.124,2370,10715
20150423T000000,365000.0,3,2.25,1800,9010,1.0,0,0,3,7,1300,500,1975,0,98155,47.7722,-122.312,1950,10240
20140917T000000,706000.0,4,2.5,2740,7571,2.0,0,0,3,9,2740,0,2009,0,98033,47.6962,-122.179,2880,7203
20140606T000000,595000.0,4,2.5,1990,2175,2.0,0,0,3,8,1680,310,2005,0,98107,47.6696,-122.371,1560,2087
20141203T000000,496000.0,2,1.0,1420,4635,2.0,0,0,4,7,1420,0,1941,1973,98115,47.68,-122.304,1810,4635
20150401T000000,874000.0,3,2.5,1350,941,3.0,0,0,3,9,1350,0,2007,0,98119,47.6265,-122.364,1640,1369
20150428T000000,520000.0,3,2.25,1770,7667,1.0,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103
20150107T000000,340500.0,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,1947,0,98168,47.4857,-122.318,1770,14833
20140522T000000,648360.0,4,1.75,2260,7005,1.0,0,1,4,7,1130,1130,1947,0,98033,47.6895,-122.207,2330,9180
20150426T000000,589000.0,3,2.5,2660,206480,1.0,0,0,3,8,2660,0,1989,0,98024,47.6042,-121.956,2660,206736
20150205T000000,640000.0,4,3.5,3220,5741,2.0,0,0,3,9,3220,0,2013,0,98065,47.5169,-121.886,2960,6534
20141007T000000,253000.0,3,2.5,2020,6564,1.0,0,0,3,7,1310,710,1994,0,98042,47.3545,-122.158,1710,5151
20150320T000000,562200.0,3,1.5,1900,5250,1.0,0,0,4,7,1500,400,1943,0,98117,47.6991,-122.392,1810,5250
20140911T000000,1430000.0,4,2.5,3380,27589,2.0,0,0,3,10,3380,0,1966,0,98004,47.6292,-122.225,3390,20075
20150212T000000,356999.0,3,1.5,1010,1546,2.0,0,0,3,8,1010,0,1971,2014,98144,47.5998,-122.311,1010,1517
20140620T000000,282000.0,4,2.0,1890,6302,2.0,0,0,3,7,1890,0,1997,0,98030,47.3846,-122.205,1690,5369
20140707T000000,320000.0,3,1.75,2220,11646,1.0,0,0,3,7,1270,950,1950,0,98028,47.7762,-122.27,1490,10003
20150506T000000,506000.0,3,2.0,1160,6120,1.0,0,0,3,7,1160,0,1947,0,98115,47.6853,-122.293,1150,5100
20141016T000000,460000.0,3,3.25,1370,1194,3.0,0,0,3,8,1370,0,2005,0,98107,47.6704,-122.391,1320,1217
20150127T000000,340000.0,2,1.75,1500,4158,1.0,0,0,4,7,1220,280,1947,0,98103,47.7006,-122.35,1270,4081
20140611T000000,875000.0,4,2.5,3470,32109,2.0,0,0,3,10,3470,0,1995,0,98077,47.7311,-122.036,3800,35181
20141107T000000,465000.0,4,2.5,2590,16437,2.0,0,0,3,8,2590,0,1986,0,98038,47.3714,-122.059,2320,15625
20140728T000000,585000.0,3,1.75,1480,4800,2.0,0,0,4,7,1140,340,1944,0,98199,47.6567,-122.397,1810,4800
20141229T000000,800000.0,4,2.75,3120,5000,2.0,0,0,3,9,3120,0,2010,0,98074,47.594,-122.062,3200,5000
20141224T000000,650000.0,5,3.5,3990,10120,2.0,0,0,3,9,2820,1170,1990,0,98011,47.741,-122.208,2750,9622
20140925T000000,230000.0,3,1.5,1510,10588,1.5,0,0,3,7,1510,0,1947,0,98198,47.3775,-122.319,1360,2873
20140505T000000,206000.0,2,1.0,810,7158,1.0,0,0,5,6,810,0,1944,0,98168,47.4882,-122.325,1090,7158
20140815T000000,657500.0,3,1.75,980,6002,1.0,0,0,4,6,980,0,1942,0,98033,47.6643,-122.203,1150,6054
20140624T000000,319000.0,4,2.5,2510,7992,1.0,0,0,3,8,1610,900,1978,0,98032,47.3715,-122.285,2030,7992
20141118T000000,275000.0,3,1.0,1370,17859,1.0,0,0,4,7,1150,220,1930,0,98024,47.5617,-121.859,1460,47044
20140916T000000,209900.0,3,1.0,1030,60720,1.5,0,0,3,5,1030,0,1912,0,98042,47.375,-122.166,1330,10342
20140625T000000,870000.0,4,2.75,2840,4000,1.5,0,0,5,8,1960,880,1912,0,98144,47.5846,-122.291,2750,4000
20150210T000000,425000.0,3,2.5,1120,1100,2.0,0,0,3,8,820,300,2008,0,98122,47.6106,-122.31,1590,1795
20140715T000000,607500.0,3,1.5,1800,4700,1.0,0,0,3,7,1200,600,1941,0,98117,47.6858,-122.385,1580,4700
20140502T000000,300000.0,3,2.5,2540,5050,2.0,0,0,3,7,2540,0,2006,0,98042,47.3358,-122.055,2280,5050
20150302T000000,220000.0,3,1.0,820,5200,1.0,0,0,4,6,820,0,1977,0,98042,47.363,-122.094,1120,5200
20140808T000000,299000.0,3,1.0,1200,15843,1.0,0,2,3,7,1200,0,1955,0,98045,47.4991,-121.779,1410,15843
20141219T000000,539950.0,3,2.25,1670,1596,3.0,0,0,3,8,1670,0,2014,0,98136,47.5402,-122.387,1640,1310
20140714T000000,1202500.0,3,2.5,3430,28718,1.5,0,0,3,10,3430,0,1984,0,98033,47.6477,-122.183,3440,35021
20150428T000000,280000.0,3,2.5,1970,8426,2.0,0,0,3,8,1970,0,1992,0,98003,47.2674,-122.306,1970,9197
20150429T000000,840000.0,4,2.5,3450,43216,2.0,0,0,3,9,3450,0,2000,0,98072,47.7625,-122.025,3030,50481
20140508T000000,499000.0,2,1.5,1110,957,2.0,0,0,3,8,930,180,2005,0,98119,47.6319,-122.362,1680,1104
20150424T000000,1199500.0,4,2.5,3240,13044,2.0,0,0,4,9,3240,0,1984,0,98040,47.5825,-122.242,2920,13044
20141002T000000,595000.0,3,2.5,3370,14402,2.0,0,2,3,9,3370,0,2004,0,98045,47.5008,-121.776,3330,9691
20150306T000000,265000.0,4,1.75,1970,8390,1.0,0,0,3,7,1140,830,1955,0,98178,47.4861,-122.251,1710,10890
20140619T000000,275000.0,3,1.75,1860,15681,1.0,0,0,4,7,1860,0,1971,0,98023,47.3191,-122.339,1860,22979
20140714T000000,200000.0,1,1.5,1010,1157,2.0,0,0,3,8,950,60,2007,0,98126,47.5492,-122.372,1360,1688
20150411T000000,479000.0,4,2.5,2050,6705,1.0,0,0,4,7,1230,820,1973,0,98034,47.7242,-122.217,1610,7292
20140519T000000,924000.0,3,1.5,2200,5000,1.5,0,0,3,9,2200,0,1932,0,98199,47.6404,-122.408,2860,5000
20141118T000000,422500.0,4,2.5,2550,8824,2.0,0,0,3,9,2550,0,1990,0,98031,47.3979,-122.212,2630,11237
20141208T000000,368000.0,4,2.5,2720,7350,2.0,0,0,3,9,2720,0,1989,0,98023,47.3028,-122.35,2570,8336
20150417T000000,679975.0,4,2.5,3830,4644,2.0,0,0,3,8,2900,930,2004,0,98065,47.5384,-121.88,3400,6163
20150408T000000,316500.0,3,1.75,1460,6360,1.0,0,2,3,7,1010,450,1979,0,98106,47.5311,-122.353,1400,4240
20140612T000000,336750.0,2,2.25,1170,1011,2.0,0,0,3,7,1170,0,2009,0,98027,47.5321,-122.073,1240,750
20150331T000000,875000.0,3,1.5,2440,5750,1.0,0,0,3,8,1320,1120,1939,0,98115,47.6991,-122.296,2160,6820
20150107T000000,180500.0,3,1.5,1540,9800,1.0,0,0,3,7,1010,530,1973,0,98058,47.4676,-122.184,1600,8250
20140606T000000,525000.0,5,2.75,2440,8000,1.0,0,0,4,7,1240,1200,1972,0,98034,47.7283,-122.17,1780,8391
20141113T000000,472800.0,3,2.25,1840,8400,1.0,0,0,3,8,1290,550,1961,0,98006,47.5497,-122.172,2110,8400
20150417T000000,355000.0,3,1.5,1370,4790,2.0,0,0,4,7,1370,0,1982,0,98034,47.7253,-122.164,1370,3799
20141222T000000,360000.0,3,1.75,1255,1113,3.0,0,0,3,8,1255,0,2010,0,98103,47.6958,-122.343,1010,1038
20140618T000000,825000.0,4,3.5,3810,9792,2.0,0,0,3,9,3810,0,1938,2013,98146,47.5018,-122.38,1950,9792
20150305T000000,345000.0,4,1.0,2020,18150,1.0,0,0,4,7,2020,0,1955,0,98028,47.739,-122.249,1530,11970
20141022T000000,379950.0,3,1.0,1270,6900,1.0,0,0,3,7,1270,0,1977,0,98034,47.7279,-122.192,1480,7280
20140618T000000,310000.0,4,2.5,2660,12672,1.0,0,0,4,8,1740,920,1960,0,98003,47.3334,-122.323,2280,12477
20140729T000000,630000.0,4,2.0,2670,3240,1.5,0,0,4,9,1780,890,1930,0,98144,47.5841,-122.294,1820,4000
20150213T000000,369000.0,5,1.5,2550,6300,1.0,0,0,4,7,1560,990,1959,0,98056,47.5014,-122.172,1380,6300
20140619T000000,510000.0,4,2.5,2610,8031,2.0,0,0,3,8,2610,0,1998,0,98155,47.7717,-122.27,2320,8031
20141201T000000,342000.0,3,2.25,1200,2845,2.0,0,0,3,7,1200,0,1986,0,98034,47.7151,-122.203,1220,2140
20140714T000000,575000.0,5,2.5,2990,7500,1.0,0,2,3,9,1800,1190,1972,0,98177,47.7707,-122.369,2800,9860
20150225T000000,1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,1976,0,98004,47.6408,-122.219,3530,15715
20140719T000000,519000.0,4,1.0,1640,6305,1.5,0,0,5,6,1640,0,1907,0,98118,47.5563,-122.28,1590,4816
20141212T000000,659950.0,5,3.0,3010,7357,2.0,0,0,3,9,3010,0,2008,0,98133,47.7226,-122.33,2370,8050
20141209T000000,261950.0,3,2.5,1880,5000,2.0,0,0,3,7,1880,0,2010,0,98042,47.3359,-122.054,2260,5000
20141111T000000,165000.0,3,1.0,1010,7690,1.0,0,0,4,6,1010,0,1958,0,98058,47.4501,-122.176,1010,7619
20140715T000000,250000.0,4,2.75,1910,7700,1.0,0,0,4,7,1000,910,1980,0,98030,47.369,-122.17,1880,7875
20140806T000000,365000.0,2,1.75,1270,7500,1.0,0,0,4,7,1270,0,1982,0,98074,47.6186,-122.063,1280,7500
20150409T000000,559500.0,4,1.75,1650,7088,1.0,0,0,3,8,1650,0,1973,0,98027,47.5688,-122.087,1850,7523
20150114T000000,500000.0,4,2.5,1940,7607,2.0,0,0,3,8,1940,0,1995,0,98052,47.685,-122.158,2250,7600
20150319T000000,471000.0,3,1.75,1640,10123,1.0,0,0,3,8,1340,300,1977,0,98011,47.7698,-122.167,2210,10852
20140630T000000,896000.0,5,2.75,2520,16100,1.0,0,3,4,8,1570,950,1960,0,98040,47.528,-122.224,2760,16988
20150302T000000,885000.0,4,3.5,3310,6000,2.0,0,2,3,8,2200,1110,2010,0,98136,47.5511,-122.391,1420,6000
20140819T000000,1057000.0,2,1.5,2370,184231,2.0,0,0,3,11,2370,0,2005,0,98045,47.4543,-121.778,3860,151081
20140811T000000,570000.0,3,2.5,3150,20189,2.0,0,0,3,10,3150,0,1990,0,98058,47.447,-122.088,2920,20612
20140915T000000,229900.0,4,1.75,1550,9899,1.0,0,0,4,7,1550,0,1967,0,98030,47.3583,-122.183,1500,11272
20150313T000000,135000.0,4,1.0,1460,18599,1.5,0,0,3,5,1460,0,1940,0,98146,47.5006,-122.351,1320,8100
20140719T000000,205000.0,3,1.0,860,7467,1.0,0,0,3,6,860,0,1944,0,98178,47.4947,-122.237,1280,7467
20140513T000000,322500.0,3,2.0,1350,14200,1.0,0,0,3,7,1350,0,1989,0,98019,47.7315,-121.972,2100,15101
20140821T000000,756000.0,3,2.5,2160,7525,2.0,0,0,3,9,2160,0,1986,0,98052,47.6608,-122.145,2470,7941
20140505T000000,478000.0,3,2.5,3040,4535,2.0,0,0,3,9,3040,0,2007,0,98056,47.51,-122.185,2670,4666
20150217T000000,230000.0,3,1.0,1000,4000,1.5,0,0,4,6,1000,0,1915,0,98118,47.5523,-122.286,1040,4240
20150408T000000,535000.0,3,1.0,1290,6859,1.0,0,0,4,7,1290,0,1941,0,98136,47.5317,-122.387,1560,6369
20141030T000000,820000.0,3,2.5,2990,10711,1.0,1,4,3,9,1560,1430,1976,1991,98198,47.3573,-122.324,2870,11476
20141020T000000,500000.0,4,2.25,2080,8000,1.0,0,0,3,8,1390,690,1964,0,98008,47.6264,-122.113,1800,7700
20140623T000000,312891.0,5,3.0,2300,8214,2.0,0,0,3,8,2300,0,2013,0,98001,47.3052,-122.276,2594,4950
20140917T000000,338500.0,4,2.5,2717,4513,2.0,0,0,3,8,2717,0,2005,0,98001,47.3373,-122.266,2550,4841
20140518T000000,297000.0,5,2.5,1970,8605,2.0,0,0,4,7,1970,0,1994,0,98022,47.1944,-122.013,1970,8460
20141028T000000,324000.0,3,2.5,1940,8347,2.0,0,0,3,8,1940,0,1990,0,98042,47.3654,-122.164,1940,7131
20140529T000000,405000.0,5,1.75,1880,10000,1.0,0,0,3,7,960,920,1963,0,98034,47.7182,-122.201,1580,10000
20150508T000000,510000.0,4,2.5,4073,17334,2.0,0,0,3,8,4073,0,2008,0,98001,47.2949,-122.27,1780,9625
20140815T000000,710000.0,3,2.75,2930,218235,2.0,0,2,3,8,2930,0,1990,0,98024,47.5481,-121.886,2450,218235
20150218T000000,444950.0,3,1.0,1760,6927,1.0,0,0,3,7,1050,710,1962,0,98011,47.7623,-122.2,2060,9120
20140618T000000,535000.0,4,2.5,2610,4595,2.0,0,0,3,8,2610,0,2008,0,98028,47.7728,-122.235,2440,4588
20150206T000000,530000.0,3,1.0,1500,5750,1.5,0,0,4,7,1050,450,1927,0,98126,47.5677,-122.376,1500,5060
20150305T000000,264950.0,3,1.5,1470,11599,1.0,0,0,3,7,1070,400,1967,0,98030,47.3632,-122.188,1580,9760
20141119T000000,659000.0,4,2.0,1980,23625,2.0,0,0,3,8,1980,0,1938,1984,98072,47.7553,-122.092,2300,24640
20140804T000000,385000.0,3,1.75,1220,1450,1.0,0,0,3,6,620,600,1905,0,98119,47.6361,-122.368,1660,2960
20150423T000000,894000.0,4,2.5,3800,22029,2.0,0,0,3,9,3800,0,1993,0,98053,47.6734,-122.026,3170,24979
20140811T000000,870000.0,5,2.25,2910,9525,2.0,0,0,4,9,2910,0,1968,0,98040,47.5633,-122.218,2740,9525
20140730T000000,275000.0,3,1.0,1250,7654,1.0,0,0,3,7,1000,250,1952,0,98125,47.7289,-122.291,1310,7350
20141020T000000,555000.0,4,2.75,2600,19275,1.0,0,0,3,8,1620,980,1978,0,98006,47.5523,-122.162,2230,10119
20140725T000000,431200.0,5,1.75,1360,10609,1.0,0,0,3,7,1060,300,1966,0,98034,47.7203,-122.229,1490,9935
20150408T000000,450000.0,3,2.0,1680,4886,2.0,0,0,3,7,1180,500,1940,0,98118,47.5536,-122.286,1400,4900
20140602T000000,500000.0,3,2.0,1720,5525,1.0,0,2,5,7,960,760,1941,0,98108,47.559,-122.298,1760,5525
20150306T000000,260000.0,3,2.5,1770,2677,2.0,0,0,3,7,1770,0,2005,0,98055,47.4339,-122.194,1550,1798
20140505T000000,232000.0,2,1.0,1200,8063,1.0,0,0,4,6,1200,0,1958,0,98198,47.4204,-122.324,1200,7500
20150414T000000,450000.0,2,1.75,2130,6574,1.0,0,0,3,8,1500,630,1946,0,98199,47.6529,-122.411,2130,6275
20140829T000000,419000.0,3,2.25,1700,7650,1.0,0,0,4,7,1340,360,1975,0,98034,47.7214,-122.166,1980,7200
20140916T000000,675000.0,4,2.75,2240,8937,1.0,0,0,4,8,1460,780,1976,0,98033,47.6495,-122.194,2360,9038
20140605T000000,499000.0,3,3.5,1690,1432,2.0,0,0,3,7,1360,330,2008,0,98199,47.6513,-122.4,1650,2788
20141104T000000,355000.0,4,1.75,2160,7417,1.0,0,0,4,7,1360,800,1983,0,98056,47.5122,-122.181,1880,8022
20150209T000000,648000.0,5,2.5,2210,10772,1.0,0,2,3,9,1430,780,1964,0,98155,47.7383,-122.288,2720,9858
20150126T000000,925000.0,3,2.75,3280,10558,1.0,0,2,4,9,2040,1240,1979,0,98006,47.5606,-122.133,3150,9998
20140505T000000,416286.0,3,2.5,1408,989,3.0,0,0,3,8,1408,0,2005,0,98115,47.6856,-122.315,1408,1342
20140703T000000,554729.0,4,2.5,2020,4350,2.0,0,0,5,9,1730,290,1943,0,98199,47.6503,-122.41,1620,5800
20140710T000000,114975.0,2,1.0,740,6250,1.0,0,0,3,6,740,0,1942,0,98146,47.506,-122.335,980,6957
20140823T000000,728000.0,4,2.5,2650,13684,2.0,0,0,3,9,2650,0,1994,0,98052,47.6278,-122.108,2650,12032
20150116T000000,1590000.0,4,2.25,3240,11131,1.0,0,0,4,9,2080,1160,1953,0,98004,47.6182,-122.215,2300,12150
20141016T000000,398651.0,4,2.5,2650,4120,2.0,0,0,3,8,2650,0,2014,0,98146,47.5019,-122.34,2030,3768
20140513T000000,530000.0,3,1.75,1690,8190,1.0,0,0,4,8,1690,0,1958,0,98005,47.5857,-122.172,1840,8705
20140514T000000,372977.0,3,2.5,1690,1618,2.0,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1618
20140711T000000,270000.0,3,2.5,1690,7165,2.0,0,0,4,7,1690,0,1992,0,98038,47.3498,-122.058,1410,8590
20140514T000000,925000.0,4,2.5,2190,7350,2.5,0,0,5,8,2190,0,1958,0,98040,47.5786,-122.236,1880,7350
20140723T000000,562000.0,3,3.0,3290,80471,2.0,0,2,4,8,2330,960,1975,0,98070,47.504,-122.464,1830,30494
20140529T000000,395000.0,2,1.0,1320,1824,1.5,0,0,4,6,1320,0,1909,0,98144,47.585,-122.294,1320,4000
20140708T000000,390000.0,3,1.75,1180,16552,1.0,0,0,4,7,1180,0,1967,0,98072,47.7426,-122.116,2780,45302
20140527T000000,295832.0,5,1.0,1410,6400,1.0,0,0,5,7,960,450,1955,0,98198,47.4207,-122.334,1400,6500
20141106T000000,353000.0,4,1.75,1780,9794,1.0,0,0,3,7,1780,0,1967,0,98077,47.7419,-122.073,1160,9750
20150114T000000,215000.0,2,1.5,1120,1312,2.0,0,0,3,7,1000,120,2004,0,98106,47.534,-122.364,1560,1314
20141224T000000,480000.0,2,2.0,1140,12000,1.0,0,0,3,6,1140,0,1943,0,98027,47.5277,-122.031,1880,6125
20140626T000000,249900.0,3,2.5,1630,7700,1.0,0,0,3,7,1120,510,1978,0,98031,47.3876,-122.211,1640,8160
20141104T000000,475000.0,3,2.5,2420,36862,1.0,0,0,4,8,1530,890,1957,0,98003,47.3264,-122.308,1670,9046
20140707T000000,373000.0,4,1.75,1590,7920,2.0,0,0,4,7,1590,0,1960,0,98133,47.7456,-122.336,1720,7998
20140603T000000,210000.0,3,1.0,1110,7962,1.0,0,0,3,7,1110,0,1962,0,98146,47.5035,-122.36,1200,8094
20140708T000000,650000.0,4,3.0,3720,57499,1.0,0,0,3,9,1880,1840,2003,0,98014,47.6469,-121.897,2560,26372
